config_id,noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
50,none,none,none,z,none,none,corr,1.224014,26.145729,27.092990,29.530146,31.347613,36.068140,26.926730
51,none,none,none,z,none,none,wavelet,0.314142,18.091895,18.340541,21.804327,23.631885,28.338791,18.879963
52,none,none,none,z,none,abs,fft,0.015204,18.169530,14.520779,35.025593,43.123667,51.029394,24.365477
53,none,none,none,z,none,abs,corr,1.224014,26.145729,27.092990,29.530146,31.347613,36.068140,26.926730
54,none,none,none,z,none,abs,wavelet,0.314142,18.091895,18.340541,21.804327,23.631885,28.338791,18.879963
55,none,none,none,z,smooth,none,fft,0.015204,18.169530,14.520779,35.025593,43.123667,51.029394,24.365477
56,none,none,none,z,smooth,none,corr,1.224014,26.145729,27.092990,29.530146,31.347613,36.068140,26.926730
57,none,none,none,z,smooth,none,wavelet,0.314142,18.091895,18.340541,21.804327,23.631885,28.338791,18.879963
58,none,none,none,z,smooth,abs,fft,0.015204,18.169530,14.520779,35.025593,43.123667,51.029394,24.365477
59,none,none,none,z,smooth,abs,corr,1.224014,26.145729,27.092990,29.530146,31.347613,36.068140,26.926730
60,none,none,none,z,smooth,abs,wavelet,0.314142,18.091895,18.340541,21.804327,23.631885,28.338791,18.879963
61,none,none,none,z,bandpass,none,fft,0.015204,18.169530,14.520779,35.025593,43.123667,51.029394,24.365477
62,none,none,none,z,bandpass,none,corr,1.224014,26.145729,27.092990,29.530146,31.347613,36.068140,26.926730
63,none,none,none,z,bandpass,none,wavelet,0.314142,18.091895,18.340541,21.804327,23.631885,28.338791,18.879963
64,none,none,none,z,bandpass,abs,fft,0.015204,18.169530,14.520779,35.025593,43.123667,51.029394,24.365477
65,none,none,none,z,bandpass,abs,corr,1.224014,26.145729,27.092990,29.530146,31.347613,36.068140,26.926730
66,none,none,none,z,bandpass,abs,wavelet,0.314142,18.091895,18.340541,21.804327,23.631885,28.338791,18.879963
67,none,none,none,z,wavelet,none,fft,0.015204,18.169530,14.520779,35.025593,43.123667,51.029394,24.365477
68,none,none,none,z,wavelet,none,corr,1.224014,26.145729,27.092990,29.530146,31.347613,36.068140,26.926730
69,none,none,none,z,wavelet,none,wavelet,0.314142,18.091895,18.340541,21.804327,23.631885,28.338791,18.879963
70,none,none,none,z,wavelet,abs,fft,0.015204,18.169530,14.520779,35.025593,43.123667,51.029394,24.365477
71,none,none,none,z,wavelet,abs,corr,1.224014,26.145729,27.092990,29.530146,31.347613,36.068140,26.926730
72,none,none,none,z,wavelet,abs,wavelet,0.314142,18.091895,18.340541,21.804327,23.631885,28.338791,18.879963
73,none,none,none,xy,none,none,fft,0.015964,16.392413,17.023059,22.023566,30.324605,51.029648,20.134035
74,none,none,none,xy,none,none,corr,2.742623,25.146442,26.549800,28.931611,30.772386,33.522643,25.908374
75,none,none,none,xy,none,none,wavelet,2.283670,16.151904,16.343446,18.846067,21.750697,30.060501,16.867722
76,none,none,none,xy,none,abs,fft,0.015204,10.591314,7.019258,19.521665,25.023161,47.028887,15.067031
77,none,none,none,xy,none,abs,corr,2.593758,26.738408,27.671357,29.883323,32.528809,36.497144,27.436390
78,none,none,none,xy,none,abs,wavelet,1.977251,17.405802,17.556343,20.830443,23.801154,31.569412,18.371088
79,none,none,none,xy,smooth,none,fft,0.015964,16.392413,17.023059,22.023566,30.324605,51.029648,20.134035
80,none,none,none,xy,smooth,none,corr,2.742623,25.146442,26.549800,28.931611,30.772386,33.522643,25.908374
81,none,none,none,xy,smooth,none,wavelet,2.283670,16.151904,16.343446,18.846067,21.750697,30.060501,16.867722
82,none,none,none,xy,smooth,abs,fft,0.015204,10.591314,7.019258,19.521665,25.023161,47.028887,15.067031
83,none,none,none,xy,smooth,abs,corr,2.593758,26.738408,27.671357,29.883323,32.528809,36.497144,27.436390
84,none,none,none,xy,smooth,abs,wavelet,1.977251,17.405802,17.556343,20.830443,23.801154,31.569412,18.371088
85,none,none,none,xy,bandpass,none,fft,0.015964,16.392413,17.023059,22.023566,30.324605,51.029648,20.134035
86,none,none,none,xy,bandpass,none,corr,2.742623,25.146442,26.549800,28.931611,30.772386,33.522643,25.908374
87,none,none,none,xy,bandpass,none,wavelet,2.283670,16.151904,16.343446,18.846067,21.750697,30.060501,16.867722
88,none,none,none,xy,bandpass,abs,fft,0.015204,10.591314,7.019258,19.521665,25.023161,47.028887,15.067031
89,none,none,none,xy,bandpass,abs,corr,2.593758,26.738408,27.671357,29.883323,32.528809,36.497144,27.436390
90,none,none,none,xy,bandpass,abs,wavelet,1.977251,17.405802,17.556343,20.830443,23.801154,31.569412,18.371088
91,none,none,none,xy,wavelet,none,fft,0.015964,16.392413,17.023059,22.023566,30.324605,51.029648,20.134035
92,none,none,none,xy,wavelet,none,corr,2.742623,25.146442,26.549800,28.931611,30.772386,33.522643,25.908374
93,none,none,none,xy,wavelet,none,wavelet,2.283670,16.151904,16.343446,18.846067,21.750697,30.060501,16.867722
94,none,none,none,xy,wavelet,abs,fft,0.015204,10.591314,7.019258,19.521665,25.023161,47.028887,15.067031
95,none,none,none,xy,wavelet,abs,corr,2.593758,26.738408,27.671357,29.883323,32.528809,36.497144,27.436390
96,none,none,none,xy,wavelet,abs,wavelet,1.977251,17.405802,17.556343,20.830443,23.801154,31.569412,18.371088
97,none,none,none,yz,none,none,fft,0.015964,17.830562,16.521412,26.523566,36.425695,47.028887,21.791230
98,none,none,none,yz,none,none,corr,1.548833,25.138381,26.440145,28.514400,30.758522,33.480490,25.928894
99,none,none,none,yz,none,none,wavelet,0.170943,16.954455,17.860222,20.064986,21.696895,27.827743,17.626529
100,none,none,none,yz,none,abs,fft,0.015204,14.467588,13.020145,22.022299,29.224352,42.027367,18.267507
101,none,none,none,yz,none,abs,corr,2.841559,26.142396,27.312505,29.357566,31.654509,37.408848,26.879350
102,none,none,none,yz,none,abs,wavelet,2.855702,17.811571,18.170681,20.884705,22.809205,26.761965,18.480829
103,none,none,none,yz,smooth,none,fft,0.015964,17.830562,16.521412,26.523566,36.425695,47.028887,21.791230
104,none,none,none,yz,smooth,none,corr,1.548833,25.138381,26.440145,28.514400,30.758522,33.480490,25.928894
105,none,none,none,yz,smooth,none,wavelet,0.170943,16.954455,17.860222,20.064986,21.696895,27.827743,17.626529
106,none,none,none,yz,smooth,abs,fft,0.015204,14.467588,13.020145,22.022299,29.224352,42.027367,18.267507
107,none,none,none,yz,smooth,abs,corr,2.841559,26.142396,27.312505,29.357566,31.654509,37.408848,26.879350
108,none,none,none,yz,smooth,abs,wavelet,2.855702,17.811571,18.170681,20.884705,22.809205,26.761965,18.480829
109,none,none,none,yz,bandpass,none,fft,0.015964,17.830562,16.521412,26.523566,36.425695,47.028887,21.791230
110,none,none,none,yz,bandpass,none,corr,1.548833,25.138381,26.440145,28.514400,30.758522,33.480490,25.928894
111,none,none,none,yz,bandpass,none,wavelet,0.170943,16.954455,17.860222,20.064986,21.696895,27.827743,17.626529
112,none,none,none,yz,bandpass,abs,fft,0.015204,14.467588,13.020145,22.022299,29.224352,42.027367,18.267507
113,none,none,none,yz,bandpass,abs,corr,2.841559,26.142396,27.312505,29.357566,31.654509,37.408848,26.879350
114,none,none,none,yz,bandpass,abs,wavelet,2.855702,17.811571,18.170681,20.884705,22.809205,26.761965,18.480829
115,none,none,none,yz,wavelet,none,fft,0.015964,17.830562,16.521412,26.523566,36.425695,47.028887,21.791230
116,none,none,none,yz,wavelet,none,corr,1.548833,25.138381,26.440145,28.514400,30.758522,33.480490,25.928894
117,none,none,none,yz,wavelet,none,wavelet,0.170943,16.954455,17.860222,20.064986,21.696895,27.827743,17.626529
118,none,none,none,yz,wavelet,abs,fft,0.015204,14.467588,13.020145,22.022299,29.224352,42.027367,18.267507
119,none,none,none,yz,wavelet,abs,corr,2.841559,26.142396,27.312505,29.357566,31.654509,37.408848,26.879350
120,none,none,none,yz,wavelet,abs,wavelet,2.855702,17.811571,18.170681,20.884705,22.809205,26.761965,18.480829
121,none,none,none,xz,none,none,fft,0.016724,15.359746,13.521032,24.523059,32.124605,45.028127,19.156259
122,none,none,none,xz,none,none,corr,1.971771,26.153789,27.388940,29.238679,30.901213,34.748948,26.827365
123,none,none,none,xz,none,none,wavelet,2.267360,17.289344,17.800296,20.273952,22.117928,30.571550,17.992265
124,none,none,none,xz,none,abs,fft,0.015204,13.545472,9.502534,22.499493,30.124782,44.028127,17.594216
125,none,none,none,xz,none,abs,corr,3.905468,26.741741,28.188003,29.845515,31.581350,35.740855,27.423264
126,none,none,none,xz,none,abs,wavelet,0.314142,17.750653,19.364475,21.008708,22.336244,26.849165,18.574309
127,none,none,none,xz,smooth,none,fft,0.016724,15.359746,13.521032,24.523059,32.124605,45.028127,19.156259
128,none,none,none,xz,smooth,none,corr,1.971771,26.153789,27.388940,29.238679,30.901213,34.748948,26.827365
129,none,none,none,xz,smooth,none,wavelet,2.267360,17.289344,17.800296,20.273952,22.117928,30.571550,17.992265
130,none,none,none,xz,smooth,abs,fft,0.015204,13.545472,9.502534,22.499493,30.124782,44.028127,17.594216
131,none,none,none,xz,smooth,abs,corr,3.905468,26.741741,28.188003,29.845515,31.581350,35.740855,27.423264
132,none,none,none,xz,smooth,abs,wavelet,0.314142,17.750653,19.364475,21.008708,22.336244,26.849165,18.574309
133,none,none,none,xz,bandpass,none,fft,0.016724,15.359746,13.521032,24.523059,32.124605,45.028127,19.156259
134,none,none,none,xz,bandpass,none,corr,1.971771,26.153789,27.388940,29.238679,30.901213,34.748948,26.827365
135,none,none,none,xz,bandpass,none,wavelet,2.267360,17.289344,17.800296,20.273952,22.117928,30.571550,17.992265
136,none,none,none,xz,bandpass,abs,fft,0.015204,13.545472,9.502534,22.499493,30.124782,44.028127,17.594216
137,none,none,none,xz,bandpass,abs,corr,3.905468,26.741741,28.188003,29.845515,31.581350,35.740855,27.423264
138,none,none,none,xz,bandpass,abs,wavelet,0.314142,17.750653,19.364475,21.008708,22.336244,26.849165,18.574309
139,none,none,none,xz,wavelet,none,fft,0.016724,15.359746,13.521032,24.523059,32.124605,45.028127,19.156259
140,none,none,none,xz,wavelet,none,corr,1.971771,26.153789,27.388940,29.238679,30.901213,34.748948,26.827365
141,none,none,none,xz,wavelet,none,wavelet,2.267360,17.289344,17.800296,20.273952,22.117928,30.571550,17.992265
142,none,none,none,xz,wavelet,abs,fft,0.015204,13.545472,9.502534,22.499493,30.124782,44.028127,17.594216
143,none,none,none,xz,wavelet,abs,corr,3.905468,26.741741,28.188003,29.845515,31.581350,35.740855,27.423264
144,none,none,none,xz,wavelet,abs,wavelet,0.314142,17.750653,19.364475,21.008708,22.336244,26.849165,18.574309
145,none,none,none,xyz,none,none,fft,0.017231,16.110926,14.354703,24.522806,29.824073,47.362052,19.414384
146,none,none,none,xyz,none,none,corr,2.236420,25.479537,26.742176,28.591314,30.833592,33.714003,26.196157
147,none,none,none,xyz,none,none,wavelet,2.270323,16.798567,17.784069,19.929238,21.309260,29.486598,17.427069
148,none,none,none,xyz,none,abs,fft,0.015204,12.513937,10.831897,19.188881,28.190554,36.359518,15.865611
149,none,none,none,xyz,none,abs,corr,4.090013,26.540848,27.890919,29.666072,31.707073,36.354143,27.227410
150,none,none,none,xyz,none,abs,wavelet,0.609873,17.502738,18.243772,20.969870,22.934574,27.179428,18.356954
151,none,none,none,xyz,smooth,none,fft,0.017231,16.110926,14.354703,24.522806,29.824073,47.362052,19.414384
152,none,none,none,xyz,smooth,none,corr,2.236420,25.479537,26.742176,28.591314,30.833592,33.714003,26.196157
153,none,none,none,xyz,smooth,none,wavelet,2.270323,16.798567,17.784069,19.929238,21.309260,29.486598,17.427069
154,none,none,none,xyz,smooth,abs,fft,0.015204,12.513937,10.831897,19.188881,28.190554,36.359518,15.865611
155,none,none,none,xyz,smooth,abs,corr,4.090013,26.540848,27.890919,29.666072,31.707073,36.354143,27.227410
156,none,none,none,xyz,smooth,abs,wavelet,0.609873,17.502738,18.243772,20.969870,22.934574,27.179428,18.356954
157,none,none,none,xyz,bandpass,none,fft,0.017231,16.110926,14.354703,24.522806,29.824073,47.362052,19.414384
158,none,none,none,xyz,bandpass,none,corr,2.236420,25.479537,26.742176,28.591314,30.833592,33.714003,26.196157
159,none,none,none,xyz,bandpass,none,wavelet,2.270323,16.798567,17.784069,19.929238,21.309260,29.486598,17.427069
160,none,none,none,xyz,bandpass,abs,fft,0.015204,12.513937,10.831897,19.188881,28.190554,36.359518,15.865611
161,none,none,none,xyz,bandpass,abs,corr,4.090013,26.540848,27.890919,29.666072,31.707073,36.354143,27.227410
162,none,none,none,xyz,bandpass,abs,wavelet,0.609873,17.502738,18.243772,20.969870,22.934574,27.179428,18.356954
163,none,none,none,xyz,wavelet,none,fft,0.017231,16.110926,14.354703,24.522806,29.824073,47.362052,19.414384
