config_id,noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
196,none,none,pca,y,none,abs,fft,"0,018751","2,5","1,020272","1,980742","8,501014","11,021792","4,112009"
202,none,none,pca,y,smooth,abs,fft,"0,018751","2,5","1,020272","1,980742","8,501014","11,021792","4,112009"
208,none,none,pca,y,bandpass,abs,fft,"0,018751","2,5","1,020272","1,980742","8,501014","11,021792","4,112009"
214,none,none,pca,y,wavelet,abs,fft,"0,018751","2,5","1,020272","1,980742","8,501014","11,021792","4,112009"
700,none,abs,pca,y,none,abs,fft,"0,018751","2,104156","1,020272","1,980742",7,"11,021792","3,758154"
706,none,abs,pca,y,smooth,abs,fft,"0,018751","2,104156","1,020272","1,980742",7,"11,021792","3,758154"
712,none,abs,pca,y,bandpass,abs,fft,"0,018751","2,104156","1,020272","1,980742",7,"11,021792","3,758154"
718,none,abs,pca,y,wavelet,abs,fft,"0,018751","2,104156","1,020272","1,980742",7,"11,021792","3,758154"
268,none,none,pca,yz,none,abs,fft,"0,019512","2,108413","1,49886","2,021032","6,521665","8,020779","3,216879"
274,none,none,pca,yz,smooth,abs,fft,"0,019512","2,108413","1,49886","2,021032","6,521665","8,020779","3,216879"
280,none,none,pca,yz,bandpass,abs,fft,"0,019512","2,108413","1,49886","2,021032","6,521665","8,020779","3,216879"
286,none,none,pca,yz,wavelet,abs,fft,"0,019512","2,108413","1,49886","2,021032","6,521665","8,020779","3,216879"
3220,wavelet,none,pca,y,none,abs,fft,"0,018751","2,695946","1,499747","2,978208","8,501014","11,021792","4,206161"
3226,wavelet,none,pca,y,smooth,abs,fft,"0,018751","2,695946","1,499747","2,978208","8,501014","11,021792","4,206161"
3232,wavelet,none,pca,y,bandpass,abs,fft,"0,018751","2,695946","1,499747","2,978208","8,501014","11,021792","4,206161"
3238,wavelet,none,pca,y,wavelet,abs,fft,"0,018751","2,695946","1,499747","2,978208","8,501014","11,021792","4,206161"
3244,wavelet,none,pca,z,none,abs,fft,"0,019765","2,504409","1,499747","2,978208","7,502787","11,984289","4,154315"
3250,wavelet,none,pca,z,smooth,abs,fft,"0,019765","2,504409","1,499747","2,978208","7,502787","11,984289","4,154315"
3256,wavelet,none,pca,z,bandpass,abs,fft,"0,019765","2,504409","1,499747","2,978208","7,502787","11,984289","4,154315"
3262,wavelet,none,pca,z,wavelet,abs,fft,"0,019765","2,504409","1,499747","2,978208","7,502787","11,984289","4,154315"
3724,wavelet,abs,pca,y,none,abs,fft,"0,018751","2,695946","1,499747","2,978208","8,501014","11,021792","4,206161"
3730,wavelet,abs,pca,y,smooth,abs,fft,"0,018751","2,695946","1,499747","2,978208","8,501014","11,021792","4,206161"
3736,wavelet,abs,pca,y,bandpass,abs,fft,"0,018751","2,695946","1,499747","2,978208","8,501014","11,021792","4,206161"
3742,wavelet,abs,pca,y,wavelet,abs,fft,"0,018751","2,695946","1,499747","2,978208","8,501014","11,021792","4,206161"
772,none,abs,pca,yz,none,abs,fft,"0,019512","3,308717","1,500253","2,978208","12,022806","16,024833","5,831036"
