config_id,noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
1,none,none,none,x,none,none,fft,0.017738,23.751139,23.021285,40.777367,47.029394,48.029394,29.433383
2,none,none,none,x,none,none,corr,4.023713,22.650628,24.441872,26.715475,33.790235,41.802166,24.647471
3,none,none,none,x,none,none,wavelet,2.431701,19.213842,19.550817,23.702819,27.189450,43.868992,21.533766
4,none,none,none,x,none,abs,fft,0.017738,16.539246,14.986317,20.491765,37.976181,56.986317,21.992649
5,none,none,none,x,none,abs,corr,3.367159,24.305645,27.602635,31.145918,35.129783,37.039216,26.226628
6,none,none,none,x,none,abs,wavelet,1.372507,19.762149,21.410298,23.726040,27.247970,45.021785,22.218192
7,none,none,none,x,smooth,none,fft,0.017738,23.751139,23.021285,40.777367,47.029394,48.029394,29.433383
8,none,none,none,x,smooth,none,corr,4.023713,22.650628,24.441872,26.715475,33.790235,41.802166,24.647471
9,none,none,none,x,smooth,none,wavelet,2.431701,19.213842,19.550817,23.702819,27.189450,43.868992,21.533766
10,none,none,none,x,smooth,abs,fft,0.017738,16.539246,14.986317,20.491765,37.976181,56.986317,21.992649
11,none,none,none,x,smooth,abs,corr,3.367159,24.305645,27.602635,31.145918,35.129783,37.039216,26.226628
12,none,none,none,x,smooth,abs,wavelet,1.372507,19.762149,21.410298,23.726040,27.247970,45.021785,22.218192
13,none,none,none,x,bandpass,none,fft,0.017738,23.751139,23.021285,40.777367,47.029394,48.029394,29.433383
14,none,none,none,x,bandpass,none,corr,4.023713,22.650628,24.441872,26.715475,33.790235,41.802166,24.647471
15,none,none,none,x,bandpass,none,wavelet,2.431701,19.213842,19.550817,23.702819,27.189450,43.868992,21.533766
16,none,none,none,x,bandpass,abs,fft,0.017738,16.539246,14.986317,20.491765,37.976181,56.986317,21.992649
17,none,none,none,x,bandpass,abs,corr,3.367159,24.305645,27.602635,31.145918,35.129783,37.039216,26.226628
18,none,none,none,x,bandpass,abs,wavelet,1.372507,19.762149,21.410298,23.726040,27.247970,45.021785,22.218192
19,none,none,none,x,wavelet,none,fft,0.017738,23.751139,23.021285,40.777367,47.029394,48.029394,29.433383
20,none,none,none,x,wavelet,none,corr,4.023713,22.650628,24.441872,26.715475,33.790235,41.802166,24.647471
21,none,none,none,x,wavelet,none,wavelet,2.431701,19.213842,19.550817,23.702819,27.189450,43.868992,21.533766
22,none,none,none,x,wavelet,abs,fft,0.017738,16.539246,14.986317,20.491765,37.976181,56.986317,21.992649
23,none,none,none,x,wavelet,abs,corr,3.367159,24.305645,27.602635,31.145918,35.129783,37.039216,26.226628
24,none,none,none,x,wavelet,abs,wavelet,1.372507,19.762149,21.410298,23.726040,27.247970,45.021785,22.218192
25,none,none,none,y,none,none,fft,0.017231,16.280519,6.986317,35.277367,46.028887,48.029394,24.246322
26,none,none,none,y,none,none,corr,2.349836,22.095593,24.155632,29.392743,34.336051,36.481654,24.348600
27,none,none,none,y,none,none,wavelet,0.320874,15.459078,15.402306,19.587600,28.121488,52.173027,19.791780
28,none,none,none,y,none,abs,fft,0.017231,5.339922,1.022299,5.519005,19.022299,35.975674,10.854503
29,none,none,none,y,none,abs,corr,4.879282,23.272147,26.712448,29.562766,32.564927,33.208350,24.942932
30,none,none,none,y,none,abs,wavelet,3.120844,15.571295,15.423766,17.535148,23.964862,46.709844,18.452635
31,none,none,none,y,smooth,none,fft,0.017231,16.280519,6.986317,35.277367,46.028887,48.029394,24.246322
32,none,none,none,y,smooth,none,corr,2.349836,22.095593,24.155632,29.392743,34.336051,36.481654,24.348600
33,none,none,none,y,smooth,none,wavelet,0.320874,15.459078,15.402306,19.587600,28.121488,52.173027,19.791780
34,none,none,none,y,smooth,abs,fft,0.017231,5.339922,1.022299,5.519005,19.022299,35.975674,10.854503
35,none,none,none,y,smooth,abs,corr,4.879282,23.272147,26.712448,29.562766,32.564927,33.208350,24.942932
36,none,none,none,y,smooth,abs,wavelet,3.120844,15.571295,15.423766,17.535148,23.964862,46.709844,18.452635
37,none,none,none,y,bandpass,none,fft,0.017231,16.280519,6.986317,35.277367,46.028887,48.029394,24.246322
38,none,none,none,y,bandpass,none,corr,2.349836,22.095593,24.155632,29.392743,34.336051,36.481654,24.348600
39,none,none,none,y,bandpass,none,wavelet,0.320874,15.459078,15.402306,19.587600,28.121488,52.173027,19.791780
40,none,none,none,y,bandpass,abs,fft,0.017231,5.339922,1.022299,5.519005,19.022299,35.975674,10.854503
41,none,none,none,y,bandpass,abs,corr,4.879282,23.272147,26.712448,29.562766,32.564927,33.208350,24.942932
42,none,none,none,y,bandpass,abs,wavelet,3.120844,15.571295,15.423766,17.535148,23.964862,46.709844,18.452635
43,none,none,none,y,wavelet,none,fft,0.017231,16.280519,6.986317,35.277367,46.028887,48.029394,24.246322
44,none,none,none,y,wavelet,none,corr,2.349836,22.095593,24.155632,29.392743,34.336051,36.481654,24.348600
45,none,none,none,y,wavelet,none,wavelet,0.320874,15.459078,15.402306,19.587600,28.121488,52.173027,19.791780
46,none,none,none,y,wavelet,abs,fft,0.017231,5.339922,1.022299,5.519005,19.022299,35.975674,10.854503
47,none,none,none,y,wavelet,abs,corr,4.879282,23.272147,26.712448,29.562766,32.564927,33.208350,24.942932
48,none,none,none,y,wavelet,abs,wavelet,3.120844,15.571295,15.423766,17.535148,23.964862,46.709844,18.452635
49,none,none,none,z,none,none,fft,0.017231,12.808176,3.983783,14.736317,45.978208,57.029901,22.590917
50,none,none,none,z,none,none,corr,2.430944,21.629583,23.813787,26.120938,33.030430,35.698973,23.491151
51,none,none,none,z,none,none,wavelet,1.072643,17.301432,17.311252,21.129471,25.202835,48.300908,20.370607
52,none,none,none,z,none,abs,fft,0.017231,13.208278,3.983783,14.736317,51.979728,57.029901,23.442326
53,none,none,none,z,none,abs,corr,2.430944,21.562003,23.813787,26.120938,33.030430,34.685278,23.389690
54,none,none,none,z,none,abs,wavelet,1.072643,17.301432,17.311252,21.129471,25.202835,48.300908,20.370607
55,none,none,none,z,smooth,none,fft,0.017231,12.808176,3.983783,14.736317,45.978208,57.029901,22.590917
