config_id,noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
1,none,none,none,x,none,none,fft,7.021285,45.026860,36.028634,42.029901,43.528381,45.026860,35.150563
2,none,none,none,x,none,none,corr,14.579406,38.217617,19.651689,23.506475,32.314061,38.217617,22.524280
3,none,none,none,x,none,none,wavelet,5.195252,25.581830,10.911384,16.001636,21.239920,25.581830,13.375469
4,none,none,none,x,none,abs,fft,6.020779,42.029901,21.524073,38.029394,41.527874,42.029901,26.510313
5,none,none,none,x,none,abs,corr,12.018373,35.364196,22.047182,24.736211,30.135336,35.364196,22.925399
6,none,none,none,x,none,abs,wavelet,3.115371,25.864592,11.188487,14.061201,21.410368,25.864592,13.382111
7,none,none,none,x,smooth,none,fft,7.021285,45.026860,36.028634,42.029901,43.528381,45.026860,35.150563
8,none,none,none,x,smooth,none,corr,14.579406,38.217617,19.651689,23.506475,32.314061,38.217617,22.524280
9,none,none,none,x,smooth,none,wavelet,5.195252,25.581830,10.911384,16.001636,21.239920,25.581830,13.375469
10,none,none,none,x,smooth,abs,fft,6.020779,42.029901,21.524073,38.029394,41.527874,42.029901,26.510313
11,none,none,none,x,smooth,abs,corr,12.018373,35.364196,22.047182,24.736211,30.135336,35.364196,22.925399
12,none,none,none,x,smooth,abs,wavelet,3.115371,25.864592,11.188487,14.061201,21.410368,25.864592,13.382111
13,none,none,none,x,bandpass,none,fft,7.021285,45.026860,36.028634,42.029901,43.528381,45.026860,35.150563
14,none,none,none,x,bandpass,none,corr,14.579406,38.217617,19.651689,23.506475,32.314061,38.217617,22.524280
15,none,none,none,x,bandpass,none,wavelet,5.195252,25.581830,10.911384,16.001636,21.239920,25.581830,13.375469
16,none,none,none,x,bandpass,abs,fft,6.020779,42.029901,21.524073,38.029394,41.527874,42.029901,26.510313
17,none,none,none,x,bandpass,abs,corr,12.018373,35.364196,22.047182,24.736211,30.135336,35.364196,22.925399
18,none,none,none,x,bandpass,abs,wavelet,3.115371,25.864592,11.188487,14.061201,21.410368,25.864592,13.382111
19,none,none,none,x,wavelet,none,fft,7.021285,45.026860,36.028634,42.029901,43.528381,45.026860,35.150563
20,none,none,none,x,wavelet,none,corr,14.579406,38.217617,19.651689,23.506475,32.314061,38.217617,22.524280
21,none,none,none,x,wavelet,none,wavelet,5.195252,25.581830,10.911384,16.001636,21.239920,25.581830,13.375469
22,none,none,none,x,wavelet,abs,fft,6.020779,42.029901,21.524073,38.029394,41.527874,42.029901,26.510313
23,none,none,none,x,wavelet,abs,corr,12.018373,35.364196,22.047182,24.736211,30.135336,35.364196,22.925399
24,none,none,none,x,wavelet,abs,wavelet,3.115371,25.864592,11.188487,14.061201,21.410368,25.864592,13.382111
25,none,none,none,y,none,none,fft,30.026860,47.029901,36.028634,45.026860,46.029901,47.029901,38.002932
26,none,none,none,y,none,none,corr,17.518346,34.798641,20.126493,24.529259,30.004832,34.798641,22.544673
27,none,none,none,y,none,none,wavelet,7.066737,29.360209,11.638594,13.979493,25.461185,29.360209,15.194852
28,none,none,none,y,none,abs,fft,28.026353,53.028887,37.028634,39.028887,50.029394,53.028887,37.722486
29,none,none,none,y,none,abs,corr,15.276491,34.425279,20.506717,26.281961,31.450386,34.425279,22.745885
30,none,none,none,y,none,abs,wavelet,7.066737,29.360209,12.190701,16.072039,24.721746,29.360209,15.631651
31,none,none,none,y,smooth,none,fft,30.026860,47.029901,36.028634,45.026860,46.029901,47.029901,38.002932
32,none,none,none,y,smooth,none,corr,17.518346,34.798641,20.126493,24.529259,30.004832,34.798641,22.544673
33,none,none,none,y,smooth,none,wavelet,7.066737,29.360209,11.638594,13.979493,25.461185,29.360209,15.194852
34,none,none,none,y,smooth,abs,fft,28.026353,53.028887,37.028634,39.028887,50.029394,53.028887,37.722486
35,none,none,none,y,smooth,abs,corr,15.276491,34.425279,20.506717,26.281961,31.450386,34.425279,22.745885
36,none,none,none,y,smooth,abs,wavelet,7.066737,29.360209,12.190701,16.072039,24.721746,29.360209,15.631651
37,none,none,none,y,bandpass,none,fft,30.026860,47.029901,36.028634,45.026860,46.029901,47.029901,38.002932
38,none,none,none,y,bandpass,none,corr,17.518346,34.798641,20.126493,24.529259,30.004832,34.798641,22.544673
39,none,none,none,y,bandpass,none,wavelet,7.066737,29.360209,11.638594,13.979493,25.461185,29.360209,15.194852
40,none,none,none,y,bandpass,abs,fft,28.026353,53.028887,37.028634,39.028887,50.029394,53.028887,37.722486
41,none,none,none,y,bandpass,abs,corr,15.276491,34.425279,20.506717,26.281961,31.450386,34.425279,22.745885
42,none,none,none,y,bandpass,abs,wavelet,7.066737,29.360209,12.190701,16.072039,24.721746,29.360209,15.631651
43,none,none,none,y,wavelet,none,fft,30.026860,47.029901,36.028634,45.026860,46.029901,47.029901,38.002932
44,none,none,none,y,wavelet,none,corr,17.518346,34.798641,20.126493,24.529259,30.004832,34.798641,22.544673
45,none,none,none,y,wavelet,none,wavelet,7.066737,29.360209,11.638594,13.979493,25.461185,29.360209,15.194852
46,none,none,none,y,wavelet,abs,fft,28.026353,53.028887,37.028634,39.028887,50.029394,53.028887,37.722486
47,none,none,none,y,wavelet,abs,corr,15.276491,34.425279,20.506717,26.281961,31.450386,34.425279,22.745885
48,none,none,none,y,wavelet,abs,wavelet,7.066737,29.360209,12.190701,16.072039,24.721746,29.360209,15.631651
49,none,none,none,z,none,none,fft,0.018751,42.029901,13.522806,30.026860,39.029141,42.029901,22.623311
50,none,none,none,z,none,none,corr,13.417380,34.336051,21.027499,23.585266,29.074904,34.336051,21.852734
51,none,none,none,z,none,none,wavelet,5.042305,24.066737,11.132100,18.000964,21.767114,24.066737,14.109688
52,none,none,none,z,none,abs,fft,0.018751,42.029901,10.522046,30.026860,39.029141,42.029901,22.382694
53,none,none,none,z,none,abs,corr,13.478143,34.336051,21.027499,23.585266,29.074904,34.336051,21.856473
54,none,none,none,z,none,abs,wavelet,5.042305,24.066737,11.132100,18.000964,21.767114,24.066737,14.109688
55,none,none,none,z,smooth,none,fft,0.018751,42.029901,13.522806,30.026860,39.029141,42.029901,22.623311
56,none,none,none,z,smooth,none,corr,13.417380,34.336051,21.027499,23.585266,29.074904,34.336051,21.852734
57,none,none,none,z,smooth,none,wavelet,5.042305,24.066737,11.132100,18.000964,21.767114,24.066737,14.109688
58,none,none,none,z,smooth,abs,fft,0.018751,42.029901,10.522046,30.026860,39.029141,42.029901,22.382694
59,none,none,none,z,smooth,abs,corr,13.478143,34.336051,21.027499,23.585266,29.074904,34.336051,21.856473
60,none,none,none,z,smooth,abs,wavelet,5.042305,24.066737,11.132100,18.000964,21.767114,24.066737,14.109688
61,none,none,none,z,bandpass,none,fft,0.018751,42.029901,13.522806,30.026860,39.029141,42.029901,22.623311
62,none,none,none,z,bandpass,none,corr,13.417380,34.336051,21.027499,23.585266,29.074904,34.336051,21.852734
63,none,none,none,z,bandpass,none,wavelet,5.042305,24.066737,11.132100,18.000964,21.767114,24.066737,14.109688
64,none,none,none,z,bandpass,abs,fft,0.018751,42.029901,10.522046,30.026860,39.029141,42.029901,22.382694
65,none,none,none,z,bandpass,abs,corr,13.478143,34.336051,21.027499,23.585266,29.074904,34.336051,21.856473
66,none,none,none,z,bandpass,abs,wavelet,5.042305,24.066737,11.132100,18.000964,21.767114,24.066737,14.109688
67,none,none,none,z,wavelet,none,fft,0.018751,42.029901,13.522806,30.026860,39.029141,42.029901,22.623311
68,none,none,none,z,wavelet,none,corr,13.417380,34.336051,21.027499,23.585266,29.074904,34.336051,21.852734
69,none,none,none,z,wavelet,none,wavelet,5.042305,24.066737,11.132100,18.000964,21.767114,24.066737,14.109688
70,none,none,none,z,wavelet,abs,fft,0.018751,42.029901,10.522046,30.026860,39.029141,42.029901,22.382694
71,none,none,none,z,wavelet,abs,corr,13.478143,34.336051,21.027499,23.585266,29.074904,34.336051,21.856473
72,none,none,none,z,wavelet,abs,wavelet,5.042305,24.066737,11.132100,18.000964,21.767114,24.066737,14.109688
73,none,none,none,xy,none,none,fft,19.024326,45.026860,35.528254,39.028381,42.528127,45.026860,36.005144
74,none,none,none,xy,none,none,corr,16.435040,36.508129,19.803152,22.272652,31.159446,36.508129,22.484085
75,none,none,none,xy,none,none,wavelet,6.130995,27.471019,10.992914,13.184492,23.350553,27.471019,14.112658
76,none,none,none,xy,none,abs,fft,8.020779,47.027367,32.026733,38.029394,43.028254,47.027367,30.783647
77,none,none,none,xy,none,abs,corr,16.381167,34.894737,20.925445,24.823078,30.750295,34.894737,22.732112
78,none,none,none,xy,none,abs,wavelet,5.091054,27.612400,12.027157,13.076744,23.066057,27.612400,14.449435
79,none,none,none,xy,smooth,none,fft,19.024326,45.026860,35.528254,39.028381,42.528127,45.026860,36.005144
80,none,none,none,xy,smooth,none,corr,16.435040,36.508129,19.803152,22.272652,31.159446,36.508129,22.484085
81,none,none,none,xy,smooth,none,wavelet,6.130995,27.471019,10.992914,13.184492,23.350553,27.471019,14.112658
82,none,none,none,xy,smooth,abs,fft,8.020779,47.027367,32.026733,38.029394,43.028254,47.027367,30.783647
83,none,none,none,xy,smooth,abs,corr,16.381167,34.894737,20.925445,24.823078,30.750295,34.894737,22.732112
84,none,none,none,xy,smooth,abs,wavelet,5.091054,27.612400,12.027157,13.076744,23.066057,27.612400,14.449435
85,none,none,none,xy,bandpass,none,fft,19.024326,45.026860,35.528254,39.028381,42.528127,45.026860,36.005144
86,none,none,none,xy,bandpass,none,corr,16.435040,36.508129,19.803152,22.272652,31.159446,36.508129,22.484085
87,none,none,none,xy,bandpass,none,wavelet,6.130995,27.471019,10.992914,13.184492,23.350553,27.471019,14.112658
88,none,none,none,xy,bandpass,abs,fft,8.020779,47.027367,32.026733,38.029394,43.028254,47.027367,30.783647
89,none,none,none,xy,bandpass,abs,corr,16.381167,34.894737,20.925445,24.823078,30.750295,34.894737,22.732112
90,none,none,none,xy,bandpass,abs,wavelet,5.091054,27.612400,12.027157,13.076744,23.066057,27.612400,14.449435
91,none,none,none,xy,wavelet,none,fft,19.024326,45.026860,35.528254,39.028381,42.528127,45.026860,36.005144
92,none,none,none,xy,wavelet,none,corr,16.435040,36.508129,19.803152,22.272652,31.159446,36.508129,22.484085
93,none,none,none,xy,wavelet,none,wavelet,6.130995,27.471019,10.992914,13.184492,23.350553,27.471019,14.112658
94,none,none,none,xy,wavelet,abs,fft,8.020779,47.027367,32.026733,38.029394,43.028254,47.027367,30.783647
95,none,none,none,xy,wavelet,abs,corr,16.381167,34.894737,20.925445,24.823078,30.750295,34.894737,22.732112
96,none,none,none,xy,wavelet,abs,wavelet,5.091054,27.612400,12.027157,13.076744,23.066057,27.612400,14.449435
97,none,none,none,yz,none,none,fft,16.022806,38.028887,26.525213,36.027620,37.528761,38.028887,28.321889
98,none,none,none,yz,none,none,corr,15.467863,34.567346,20.683275,24.057262,29.539868,34.567346,22.175349
99,none,none,none,yz,none,none,wavelet,7.234521,26.713473,11.891142,16.387029,23.247518,26.713473,14.488967
100,none,none,none,yz,none,abs,fft,15.022552,39.029141,26.525213,29.026607,38.028887,39.029141,27.645711
101,none,none,none,yz,none,abs,corr,15.041650,34.380665,20.501260,24.933613,30.262645,34.380665,22.260317
102,none,none,none,yz,none,abs,wavelet,7.234521,26.713473,12.414278,16.387029,22.877798,26.713473,14.696398
103,none,none,none,yz,smooth,none,fft,16.022806,38.028887,26.525213,36.027620,37.528761,38.028887,28.321889
104,none,none,none,yz,smooth,none,corr,15.467863,34.567346,20.683275,24.057262,29.539868,34.567346,22.175349
105,none,none,none,yz,smooth,none,wavelet,7.234521,26.713473,11.891142,16.387029,23.247518,26.713473,14.488967
106,none,none,none,yz,smooth,abs,fft,15.022552,39.029141,26.525213,29.026607,38.028887,39.029141,27.645711
107,none,none,none,yz,smooth,abs,corr,15.041650,34.380665,20.501260,24.933613,30.262645,34.380665,22.260317
108,none,none,none,yz,smooth,abs,wavelet,7.234521,26.713473,12.414278,16.387029,22.877798,26.713473,14.696398
109,none,none,none,yz,bandpass,none,fft,16.022806,38.028887,26.525213,36.027620,37.528761,38.028887,28.321889
110,none,none,none,yz,bandpass,none,corr,15.467863,34.567346,20.683275,24.057262,29.539868,34.567346,22.175349
111,none,none,none,yz,bandpass,none,wavelet,7.234521,26.713473,11.891142,16.387029,23.247518,26.713473,14.488967
112,none,none,none,yz,bandpass,abs,fft,15.022552,39.029141,26.525213,29.026607,38.028887,39.029141,27.645711
113,none,none,none,yz,bandpass,abs,corr,15.041650,34.380665,20.501260,24.933613,30.262645,34.380665,22.260317
114,none,none,none,yz,bandpass,abs,wavelet,7.234521,26.713473,12.414278,16.387029,22.877798,26.713473,14.696398
115,none,none,none,yz,wavelet,none,fft,16.022806,38.028887,26.525213,36.027620,37.528761,38.028887,28.321889
116,none,none,none,yz,wavelet,none,corr,15.467863,34.567346,20.683275,24.057262,29.539868,34.567346,22.175349
117,none,none,none,yz,wavelet,none,wavelet,7.234521,26.713473,11.891142,16.387029,23.247518,26.713473,14.488967
118,none,none,none,yz,wavelet,abs,fft,15.022552,39.029141,26.525213,29.026607,38.028887,39.029141,27.645711
119,none,none,none,yz,wavelet,abs,corr,15.041650,34.380665,20.501260,24.933613,30.262645,34.380665,22.260317
