config_id,noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
1,none,none,none,x,none,none,fft,0.981755,48.029901,29.025593,39.027874,46.029141,48.029901,30.989434
2,none,none,none,x,none,none,corr,17.964221,27.911227,25.291271,26.952917,27.808127,27.911227,24.496262
3,none,none,none,x,none,none,wavelet,4.217985,17.555347,10.681930,16.031891,17.221455,17.555347,12.134563
4,none,none,none,x,none,abs,fft,0.981755,39.028381,15.004054,29.025340,37.527874,39.028381,21.368844
5,none,none,none,x,none,abs,corr,23.554201,32.456615,27.346324,28.382457,31.165090,32.456615,27.312905
6,none,none,none,x,none,abs,wavelet,7.593707,18.903456,13.620986,18.014355,18.463949,18.903456,14.588485
7,none,none,none,x,smooth,none,fft,0.981755,48.029901,29.025593,39.027874,46.029141,48.029901,30.989434
8,none,none,none,x,smooth,none,corr,17.964221,27.911227,25.291271,26.952917,27.808127,27.911227,24.496262
9,none,none,none,x,smooth,none,wavelet,4.217985,17.555347,10.681930,16.031891,17.221455,17.555347,12.134563
10,none,none,none,x,smooth,abs,fft,0.981755,39.028381,15.004054,29.025340,37.527874,39.028381,21.368844
11,none,none,none,x,smooth,abs,corr,23.554201,32.456615,27.346324,28.382457,31.165090,32.456615,27.312905
12,none,none,none,x,smooth,abs,wavelet,7.593707,18.903456,13.620986,18.014355,18.463949,18.903456,14.588485
13,none,none,none,x,bandpass,none,fft,0.981755,48.029901,29.025593,39.027874,46.029141,48.029901,30.989434
14,none,none,none,x,bandpass,none,corr,17.964221,27.911227,25.291271,26.952917,27.808127,27.911227,24.496262
15,none,none,none,x,bandpass,none,wavelet,4.217985,17.555347,10.681930,16.031891,17.221455,17.555347,12.134563
16,none,none,none,x,bandpass,abs,fft,0.981755,39.028381,15.004054,29.025340,37.527874,39.028381,21.368844
17,none,none,none,x,bandpass,abs,corr,23.554201,32.456615,27.346324,28.382457,31.165090,32.456615,27.312905
18,none,none,none,x,bandpass,abs,wavelet,7.593707,18.903456,13.620986,18.014355,18.463949,18.903456,14.588485
19,none,none,none,x,wavelet,none,fft,0.981755,48.029901,29.025593,39.027874,46.029141,48.029901,30.989434
20,none,none,none,x,wavelet,none,corr,17.964221,27.911227,25.291271,26.952917,27.808127,27.911227,24.496262
21,none,none,none,x,wavelet,none,wavelet,4.217985,17.555347,10.681930,16.031891,17.221455,17.555347,12.134563
22,none,none,none,x,wavelet,abs,fft,0.981755,39.028381,15.004054,29.025340,37.527874,39.028381,21.368844
23,none,none,none,x,wavelet,abs,corr,23.554201,32.456615,27.346324,28.382457,31.165090,32.456615,27.312905
24,none,none,none,x,wavelet,abs,wavelet,7.593707,18.903456,13.620986,18.014355,18.463949,18.903456,14.588485
25,none,none,none,y,none,none,fft,3.019258,44.029394,32.026353,40.027367,43.029141,44.029394,32.620939
26,none,none,none,y,none,none,corr,22.708221,29.975180,25.064563,26.759460,28.584089,29.975180,25.374020
27,none,none,none,y,none,none,wavelet,4.217985,17.178300,11.104903,13.458492,15.974890,17.178300,11.737421
28,none,none,none,y,none,abs,fft,3.019258,44.029394,32.026353,40.027367,43.029141,44.029394,31.617114
29,none,none,none,y,none,abs,corr,21.996361,29.975180,25.064563,25.457083,27.716339,29.975180,24.932721
30,none,none,none,y,none,abs,wavelet,4.217985,17.178300,11.104903,13.458492,15.974890,17.178300,11.737421
31,none,none,none,y,smooth,none,fft,3.019258,44.029394,32.026353,40.027367,43.029141,44.029394,32.620939
32,none,none,none,y,smooth,none,corr,22.708221,29.975180,25.064563,26.759460,28.584089,29.975180,25.374020
33,none,none,none,y,smooth,none,wavelet,4.217985,17.178300,11.104903,13.458492,15.974890,17.178300,11.737421
34,none,none,none,y,smooth,abs,fft,3.019258,44.029394,32.026353,40.027367,43.029141,44.029394,31.617114
35,none,none,none,y,smooth,abs,corr,21.996361,29.975180,25.064563,25.457083,27.716339,29.975180,24.932721
