config_id,noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
2980,bandpass,abs,ica,xz,none,abs,fft,"0,016471","19,019258","1,00038","6,985303","14,017991","19,019258","7,154656"
2986,bandpass,abs,ica,xz,smooth,abs,fft,"0,016471","19,019258","1,00038","6,985303","14,017991","19,019258","7,154656"
2992,bandpass,abs,ica,xz,bandpass,abs,fft,"0,016471","19,019258","1,00038","6,985303","14,017991","19,019258","7,154656"
2998,bandpass,abs,ica,xz,wavelet,abs,fft,"0,016471","19,019258","1,00038","6,985303","14,017991","19,019258","7,154656"
2977,bandpass,abs,ica,xz,none,none,fft,"0,016471","11,016978",2,"7,017484","10,016851","11,016978","5,600734"
2983,bandpass,abs,ica,xz,smooth,none,fft,"0,016471","11,016978",2,"7,017484","10,016851","11,016978","5,600734"
2989,bandpass,abs,ica,xz,bandpass,none,fft,"0,016471","11,016978",2,"7,017484","10,016851","11,016978","5,600734"
2995,bandpass,abs,ica,xz,wavelet,none,fft,"0,016471","11,016978",2,"7,017484","10,016851","11,016978","5,600734"
2092,bandpass,none,none,xy,none,abs,fft,"0,983529","20,019512","2,5","11,018498","17,018625","20,019512","8,670271"
2098,bandpass,none,none,xy,smooth,abs,fft,"0,983529","20,019512","2,5","11,018498","17,018625","20,019512","8,670271"
2104,bandpass,none,none,xy,bandpass,abs,fft,"0,983529","20,019512","2,5","11,018498","17,018625","20,019512","8,670271"
2110,bandpass,none,none,xy,wavelet,abs,fft,"0,983529","20,019512","2,5","11,018498","17,018625","20,019512","8,670271"
2593,bandpass,abs,none,xy,none,none,fft,"0,983529","20,019512","2,5","11,018498","17,018625","20,019512","8,670271"
2596,bandpass,abs,none,xy,none,abs,fft,"0,983529","20,019512","2,5","11,018498","17,018625","20,019512","8,670271"
2599,bandpass,abs,none,xy,smooth,none,fft,"0,983529","20,019512","2,5","11,018498","17,018625","20,019512","8,670271"
2602,bandpass,abs,none,xy,smooth,abs,fft,"0,983529","20,019512","2,5","11,018498","17,018625","20,019512","8,670271"
2605,bandpass,abs,none,xy,bandpass,none,fft,"0,983529","20,019512","2,5","11,018498","17,018625","20,019512","8,670271"
2608,bandpass,abs,none,xy,bandpass,abs,fft,"0,983529","20,019512","2,5","11,018498","17,018625","20,019512","8,670271"
2611,bandpass,abs,none,xy,wavelet,none,fft,"0,983529","20,019512","2,5","11,018498","17,018625","20,019512","8,670271"
2614,bandpass,abs,none,xy,wavelet,abs,fft,"0,983529","20,019512","2,5","11,018498","17,018625","20,019512","8,670271"
2140,bandpass,none,none,xz,none,abs,fft,"0,016471","16,019765","2,500127","5,017738","13,518371","16,019765","6,566005"
2146,bandpass,none,none,xz,smooth,abs,fft,"0,016471","16,019765","2,500127","5,017738","13,518371","16,019765","6,566005"
2152,bandpass,none,none,xz,bandpass,abs,fft,"0,016471","16,019765","2,500127","5,017738","13,518371","16,019765","6,566005"
2158,bandpass,none,none,xz,wavelet,abs,fft,"0,016471","16,019765","2,500127","5,017738","13,518371","16,019765","6,566005"
2641,bandpass,abs,none,xz,none,none,fft,"0,016471","16,019765","2,500127","5,017738","13,518371","16,019765","6,566005"
2644,bandpass,abs,none,xz,none,abs,fft,"0,016471","16,019765","2,500127","5,017738","13,518371","16,019765","6,566005"
2647,bandpass,abs,none,xz,smooth,none,fft,"0,016471","16,019765","2,500127","5,017738","13,518371","16,019765","6,566005"
2650,bandpass,abs,none,xz,smooth,abs,fft,"0,016471","16,019765","2,500127","5,017738","13,518371","16,019765","6,566005"
2653,bandpass,abs,none,xz,bandpass,none,fft,"0,016471","16,019765","2,500127","5,017738","13,518371","16,019765","6,566005"
2656,bandpass,abs,none,xz,bandpass,abs,fft,"0,016471","16,019765","2,500127","5,017738","13,518371","16,019765","6,566005"
2659,bandpass,abs,none,xz,wavelet,none,fft,"0,016471","16,019765","2,500127","5,017738","13,518371","16,019765","6,566005"
2662,bandpass,abs,none,xz,wavelet,abs,fft,"0,016471","16,019765","2,500127","5,017738","13,518371","16,019765","6,566005"
2164,bandpass,none,none,xyz,none,abs,fft,"1,016724","14,351409","2,651125","10,018245","12,517484","14,351409","7,008291"
2170,bandpass,none,none,xyz,smooth,abs,fft,"1,016724","14,351409","2,651125","10,018245","12,517484","14,351409","7,008291"
2176,bandpass,none,none,xyz,bandpass,abs,fft,"1,016724","14,351409","2,651125","10,018245","12,517484","14,351409","7,008291"
2182,bandpass,none,none,xyz,wavelet,abs,fft,"1,016724","14,351409","2,651125","10,018245","12,517484","14,351409","7,008291"
2665,bandpass,abs,none,xyz,none,none,fft,"1,016724","14,351409","2,651125","10,018245","12,517484","14,351409","7,008291"
2668,bandpass,abs,none,xyz,none,abs,fft,"1,016724","14,351409","2,651125","10,018245","12,517484","14,351409","7,008291"
2671,bandpass,abs,none,xyz,smooth,none,fft,"1,016724","14,351409","2,651125","10,018245","12,517484","14,351409","7,008291"
2674,bandpass,abs,none,xyz,smooth,abs,fft,"1,016724","14,351409","2,651125","10,018245","12,517484","14,351409","7,008291"
2677,bandpass,abs,none,xyz,bandpass,none,fft,"1,016724","14,351409","2,651125","10,018245","12,517484","14,351409","7,008291"
2680,bandpass,abs,none,xyz,bandpass,abs,fft,"1,016724","14,351409","2,651125","10,018245","12,517484","14,351409","7,008291"
2683,bandpass,abs,none,xyz,wavelet,none,fft,"1,016724","14,351409","2,651125","10,018245","12,517484","14,351409","7,008291"
2686,bandpass,abs,none,xyz,wavelet,abs,fft,"1,016724","14,351409","2,651125","10,018245","12,517484","14,351409","7,008291"
2020,bandpass,none,none,x,none,abs,fft,"0,015711","18,018751","3,015204","7,018245","16,519512","18,018751","7,992337"
2026,bandpass,none,none,x,smooth,abs,fft,"0,015711","18,018751","3,015204","7,018245","16,519512","18,018751","7,992337"
2032,bandpass,none,none,x,bandpass,abs,fft,"0,015711","18,018751","3,015204","7,018245","16,519512","18,018751","7,992337"
2038,bandpass,none,none,x,wavelet,abs,fft,"0,015711","18,018751","3,015204","7,018245","16,519512","18,018751","7,992337"
2521,bandpass,abs,none,x,none,none,fft,"0,015711","18,018751","3,015204","7,018245","16,519512","18,018751","7,992337"
2524,bandpass,abs,none,x,none,abs,fft,"0,015711","18,018751","3,015204","7,018245","16,519512","18,018751","7,992337"
2527,bandpass,abs,none,x,smooth,none,fft,"0,015711","18,018751","3,015204","7,018245","16,519512","18,018751","7,992337"
2530,bandpass,abs,none,x,smooth,abs,fft,"0,015711","18,018751","3,015204","7,018245","16,519512","18,018751","7,992337"
2533,bandpass,abs,none,x,bandpass,none,fft,"0,015711","18,018751","3,015204","7,018245","16,519512","18,018751","7,992337"
2536,bandpass,abs,none,x,bandpass,abs,fft,"0,015711","18,018751","3,015204","7,018245","16,519512","18,018751","7,992337"
2539,bandpass,abs,none,x,wavelet,none,fft,"0,015711","18,018751","3,015204","7,018245","16,519512","18,018751","7,992337"
2542,bandpass,abs,none,x,wavelet,abs,fft,"0,015711","18,018751","3,015204","7,018245","16,519512","18,018751","7,992337"
220,none,none,pca,z,none,abs,fft,"0,01419","19,019258","3,484289","9,016724","17,519512","19,019258","8,753753"
226,none,none,pca,z,smooth,abs,fft,"0,01419","19,019258","3,484289","9,016724","17,519512","19,019258","8,753753"
232,none,none,pca,z,bandpass,abs,fft,"0,01419","19,019258","3,484289","9,016724","17,519512","19,019258","8,753753"
238,none,none,pca,z,wavelet,abs,fft,"0,01419","19,019258","3,484289","9,016724","17,519512","19,019258","8,753753"
1900,smooth,abs,ica,z,none,abs,fft,"0,98581","52,028887","3,484796","27,022299","50,02762","52,028887","25,402445"
1906,smooth,abs,ica,z,smooth,abs,fft,"0,98581","52,028887","3,484796","27,022299","50,02762","52,028887","25,402445"
1912,smooth,abs,ica,z,bandpass,abs,fft,"0,98581","52,028887","3,484796","27,022299","50,02762","52,028887","25,402445"
1918,smooth,abs,ica,z,wavelet,abs,fft,"0,98581","52,028887","3,484796","27,022299","50,02762","52,028887","25,402445"
2689,bandpass,abs,pca,x,none,none,fft,"0,984796","6,985303","3,500253","5,984796","6,500507","6,985303","4,248548"
2695,bandpass,abs,pca,x,smooth,none,fft,"0,984796","6,985303","3,500253","5,984796","6,500507","6,985303","4,248548"
2701,bandpass,abs,pca,x,bandpass,none,fft,"0,984796","6,985303","3,500253","5,984796","6,500507","6,985303","4,248548"
2707,bandpass,abs,pca,x,wavelet,none,fft,"0,984796","6,985303","3,500253","5,984796","6,500507","6,985303","4,248548"
2764,bandpass,abs,pca,xy,none,abs,fft,"1,983783","24,021792","3,501267","12,017231","20,020145","24,021792","10,292276"
2770,bandpass,abs,pca,xy,smooth,abs,fft,"1,983783","24,021792","3,501267","12,017231","20,020145","24,021792","10,292276"
2776,bandpass,abs,pca,xy,bandpass,abs,fft,"1,983783","24,021792","3,501267","12,017231","20,020145","24,021792","10,292276"
2782,bandpass,abs,pca,xy,wavelet,abs,fft,"1,983783","24,021792","3,501267","12,017231","20,020145","24,021792","10,292276"
2908,bandpass,abs,ica,z,none,abs,fft,"0,984796","7,018245","3,515204","4,984796","6,518245","7,018245","4,019314"
2914,bandpass,abs,ica,z,smooth,abs,fft,"0,984796","7,018245","3,515204","4,984796","6,518245","7,018245","4,019314"
2920,bandpass,abs,ica,z,bandpass,abs,fft,"0,984796","7,018245","3,515204","4,984796","6,518245","7,018245","4,019314"
2926,bandpass,abs,ica,z,wavelet,abs,fft,"0,984796","7,018245","3,515204","4,984796","6,518245","7,018245","4,019314"
2905,bandpass,abs,ica,z,none,none,fft,"0,984796","16,019765","3,515204","4,984796","11,519005","16,019765","6,180377"
2911,bandpass,abs,ica,z,smooth,none,fft,"0,984796","16,019765","3,515204","4,984796","11,519005","16,019765","6,180377"
2917,bandpass,abs,ica,z,bandpass,none,fft,"0,984796","16,019765","3,515204","4,984796","11,519005","16,019765","6,180377"
2923,bandpass,abs,ica,z,wavelet,none,fft,"0,984796","16,019765","3,515204","4,984796","11,519005","16,019765","6,180377"
1204,smooth,none,pca,y,none,abs,fft,"1,016724","25,020779","3,984796","17,018751","21,519765","25,020779","11,536535"
1210,smooth,none,pca,y,smooth,abs,fft,"1,016724","25,020779","3,984796","17,018751","21,519765","25,020779","11,536535"
1216,smooth,none,pca,y,bandpass,abs,fft,"1,016724","25,020779","3,984796","17,018751","21,519765","25,020779","11,536535"
1222,smooth,none,pca,y,wavelet,abs,fft,"1,016724","25,020779","3,984796","17,018751","21,519765","25,020779","11,536535"
1276,smooth,none,pca,yz,none,abs,fft,"1,984796","35,023313","3,984796","9,016724","23,521412","35,023313","12,596139"
1282,smooth,none,pca,yz,smooth,abs,fft,"1,984796","35,023313","3,984796","9,016724","23,521412","35,023313","12,596139"
1288,smooth,none,pca,yz,bandpass,abs,fft,"1,984796","35,023313","3,984796","9,016724","23,521412","35,023313","12,596139"
1294,smooth,none,pca,yz,wavelet,abs,fft,"1,984796","35,023313","3,984796","9,016724","23,521412","35,023313","12,596139"
1228,smooth,none,pca,z,none,abs,fft,"0,01419","45,025847","3,984796","12,018751","34,024073","45,025847","16,699753"
1234,smooth,none,pca,z,smooth,abs,fft,"0,01419","45,025847","3,984796","12,018751","34,024073","45,025847","16,699753"
1240,smooth,none,pca,z,bandpass,abs,fft,"0,01419","45,025847","3,984796","12,018751","34,024073","45,025847","16,699753"
1246,smooth,none,pca,z,wavelet,abs,fft,"0,01419","45,025847","3,984796","12,018751","34,024073","45,025847","16,699753"
2188,bandpass,none,pca,x,none,abs,fft,"0,984796","10,016724","4,001014","5,984796","8,501014","10,016724","5,06796"
2194,bandpass,none,pca,x,smooth,abs,fft,"0,984796","10,016724","4,001014","5,984796","8,501014","10,016724","5,06796"
2200,bandpass,none,pca,x,bandpass,abs,fft,"0,984796","10,016724","4,001014","5,984796","8,501014","10,016724","5,06796"
2206,bandpass,none,pca,x,wavelet,abs,fft,"0,984796","10,016724","4,001014","5,984796","8,501014","10,016724","5,06796"
2692,bandpass,abs,pca,x,none,abs,fft,"1,014697","20,019258","4,48505","7,985303","14,502534","20,019258","7,930986"
2698,bandpass,abs,pca,x,smooth,abs,fft,"1,014697","20,019258","4,48505","7,985303","14,502534","20,019258","7,930986"
2704,bandpass,abs,pca,x,bandpass,abs,fft,"1,014697","20,019258","4,48505","7,985303","14,502534","20,019258","7,930986"
2710,bandpass,abs,pca,x,wavelet,abs,fft,"1,014697","20,019258","4,48505","7,985303","14,502534","20,019258","7,930986"
2356,bandpass,none,ica,x,none,abs,fft,"1,014697","21,021792","4,48505","5,984796","19,520272","21,021792","9,477607"
2362,bandpass,none,ica,x,smooth,abs,fft,"1,014697","21,021792","4,48505","5,984796","19,520272","21,021792","9,477607"
2368,bandpass,none,ica,x,bandpass,abs,fft,"1,014697","21,021792","4,48505","5,984796","19,520272","21,021792","9,477607"
2374,bandpass,none,ica,x,wavelet,abs,fft,"1,014697","21,021792","4,48505","5,984796","19,520272","21,021792","9,477607"
2956,bandpass,abs,ica,yz,none,abs,fft,"0,016471","18,019005","4,485176","10,018245","16,519258","18,019005","8,640917"
2962,bandpass,abs,ica,yz,smooth,abs,fft,"0,016471","18,019005","4,485176","10,018245","16,519258","18,019005","8,640917"
2968,bandpass,abs,ica,yz,bandpass,abs,fft,"0,016471","18,019005","4,485176","10,018245","16,519258","18,019005","8,640917"
2974,bandpass,abs,ica,yz,wavelet,abs,fft,"0,016471","18,019005","4,485176","10,018245","16,519258","18,019005","8,640917"
2857,bandpass,abs,ica,x,none,none,fft,"0,015711","18,018751","4,5","8,98581","17,518751","18,018751","8,908824"
2863,bandpass,abs,ica,x,smooth,none,fft,"0,015711","18,018751","4,5","8,98581","17,518751","18,018751","8,908824"
2869,bandpass,abs,ica,x,bandpass,none,fft,"0,015711","18,018751","4,5","8,98581","17,518751","18,018751","8,908824"
2875,bandpass,abs,ica,x,wavelet,none,fft,"0,015711","18,018751","4,5","8,98581","17,518751","18,018751","8,908824"
2068,bandpass,none,none,z,none,abs,fft,"1,014697","32,023819","4,5","5,984796","19,504561","32,023819","10,926873"
2074,bandpass,none,none,z,smooth,abs,fft,"1,014697","32,023819","4,5","5,984796","19,504561","32,023819","10,926873"
2080,bandpass,none,none,z,bandpass,abs,fft,"1,014697","32,023819","4,5","5,984796","19,504561","32,023819","10,926873"
2086,bandpass,none,none,z,wavelet,abs,fft,"1,014697","32,023819","4,5","5,984796","19,504561","32,023819","10,926873"
